ds,id_pais,pred_neutro,pred_kpi2,pred_kpi3,pred_kpi4
2004-01-01,PAN,75.54439999999998,75.54439999999998,75.54439999999998,75.54439999999998
2005-01-01,PAN,75.8285,75.8285,75.8285,75.8285
2006-01-01,PAN,76.01229999999998,76.01229999999998,76.01229999999998,76.01229999999998
2007-01-01,PAN,76.15399999999997,76.15399999999997,76.15399999999997,76.15399999999997
2008-01-01,PAN,76.2247,76.2247,76.2247,76.2247
2009-01-01,PAN,76.34289999999999,76.34289999999999,76.34289999999999,76.34289999999999
2010-01-01,PAN,76.44789999999999,76.44789999999999,76.44789999999999,76.44789999999999
2011-01-01,PAN,76.62689999999999,76.62689999999999,76.62689999999999,76.62689999999999
2012-01-01,PAN,76.81849999999999,76.81849999999999,76.81849999999999,76.81849999999999
2013-01-01,PAN,77.0378,77.0378,77.0378,77.0378
2014-01-01,PAN,77.2478,77.2478,77.2478,77.2478
2015-01-01,PAN,77.46839999999997,77.46839999999997,77.46839999999997,77.46839999999997
2016-01-01,PAN,77.65290000000002,77.65290000000002,77.65290000000002,77.65290000000002
2017-01-01,PAN,77.79539999999999,77.79539999999999,77.79539999999999,77.79539999999999
2018-01-01,PAN,77.86290000000001,77.86290000000001,77.86290000000001,77.86290000000001
2019-01-01,PAN,77.81029999999998,77.81029999999998,77.81029999999998,77.81029999999998
2019-12-31,PAN,81.03040837125836,83.34602830337028,85.23006675583952,62.91878284880291
2020-12-31,PAN,81.34672041743009,83.51712767439555,85.4011661268648,63.34882018861376
2021-12-31,PAN,81.6971503382736,83.69548308697816,85.57952153944741,63.814228152223464
2022-12-31,PAN,82.0665082658132,83.89191688806531,85.77595534053455,64.29621533810617
2023-12-31,PAN,82.37558201930014,84.07801530515611,85.96205375762536,64.72187026265252
2024-12-31,PAN,82.77216005531747,84.28297757455299,86.16701602702223,65.25210908024295
2025-12-31,PAN,83.14682984205045,84.49460128924231,86.37863974171157,65.70769297733116
2000-01-01,PRY,69.7502,69.7502,69.7502,69.7502
2001-01-01,PRY,69.89969999999998,69.89969999999998,69.89969999999998,69.89969999999998
2002-01-01,PRY,70.02499999999999,70.02499999999999,70.02499999999999,70.02499999999999
2003-01-01,PRY,70.297,70.297,70.297,70.297
2004-01-01,PRY,70.4809,70.4809,70.4809,70.4809
2005-01-01,PRY,70.52689999999998,70.52689999999998,70.52689999999998,70.52689999999998
2006-01-01,PRY,70.7809,70.7809,70.7809,70.7809
2007-01-01,PRY,71.10609999999998,71.10609999999998,71.10609999999998,71.10609999999998
2008-01-01,PRY,71.3838,71.3838,71.3838,71.3838
2009-01-01,PRY,71.6345,71.6345,71.6345,71.6345
2010-01-01,PRY,71.8872,71.8872,71.8872,71.8872
2011-01-01,PRY,72.1314,72.1314,72.1314,72.1314
2012-01-01,PRY,72.45359999999998,72.45359999999998,72.45359999999998,72.45359999999998
2013-01-01,PRY,72.7568,72.7568,72.7568,72.7568
2014-01-01,PRY,72.8777,72.8777,72.8777,72.8777
2015-01-01,PRY,73.1905,73.1905,73.1905,73.1905
2016-01-01,PRY,73.53359999999999,73.53359999999999,73.53359999999999,73.53359999999999
2017-01-01,PRY,73.64360000000002,73.64360000000002,73.64360000000002,73.64360000000002
2018-01-01,PRY,73.5676,73.5676,73.5676,73.5676
2019-01-01,PRY,73.6207,73.6207,73.6207,73.6207
2019-12-31,PRY,73.99894492271378,74.16724509520219,74.23897201488073,82.22981229448396
2020-12-31,PRY,74.07922446178601,74.23097989997737,74.30270681965592,82.26349864787177
2021-12-31,PRY,74.22205915969515,74.37105975689927,74.44278667657782,82.30906372986497
2022-12-31,PRY,74.35556609653467,74.50563038298691,74.57735730266546,82.40322892540064
2023-12-31,PRY,74.49116790901537,74.6335002891814,74.70522720885994,82.51154793065457
2024-12-31,PRY,74.64165562566167,74.77818452801043,74.84991144768897,82.60611342206052
2025-12-31,PRY,74.73080483769034,74.85410052586585,74.92582744554439,82.67788923996731
2000-01-01,PER,70.42399999999999,70.42399999999999,70.42399999999999,70.42399999999999
2001-01-01,PER,71.04089999999998,71.04089999999998,71.04089999999998,71.04089999999998
2002-01-01,PER,71.66080000000001,71.66080000000001,71.66080000000001,71.66080000000001
2003-01-01,PER,72.2166,72.2166,72.2166,72.2166
2004-01-01,PER,72.668,72.668,72.668,72.668
2005-01-01,PER,72.9858,72.9858,72.9858,72.9858
2006-01-01,PER,73.1721,73.1721,73.1721,73.1721
2007-01-01,PER,73.2227,73.2227,73.2227,73.2227
2008-01-01,PER,73.3772,73.3772,73.3772,73.3772
2009-01-01,PER,73.4661,73.4661,73.4661,73.4661
2010-01-01,PER,73.71060000000001,73.71060000000001,73.71060000000001,73.71060000000001
2011-01-01,PER,74.1327,74.1327,74.1327,74.1327
2012-01-01,PER,74.54400000000001,74.54400000000001,74.54400000000001,74.54400000000001
2013-01-01,PER,74.96680000000002,74.96680000000002,74.96680000000002,74.96680000000002
2014-01-01,PER,75.33340000000001,75.33340000000001,75.33340000000001,75.33340000000001
2015-01-01,PER,75.6206,75.6206,75.6206,75.6206
2016-01-01,PER,75.789,75.789,75.789,75.789
2017-01-01,PER,75.879,75.879,75.879,75.879
2018-01-01,PER,76.00890000000001,76.00890000000001,76.00890000000001,76.00890000000001
2019-01-01,PER,76.1559,76.1559,76.1559,76.1559
2019-12-31,PER,77.2425525156026,76.75579163117511,76.69395419827143,77.4829535271201
2020-12-31,PER,77.47922407002692,77.02131609155045,76.95947865864676,77.84043083187892
2021-12-31,PER,77.69650842177295,77.26273223788266,77.20089480497897,78.17602013281908
2022-12-31,PER,77.88448560171743,77.47014746936344,77.40831003645975,78.4914630829661
2023-12-31,PER,78.09639248425842,77.69152088862042,77.62968345571673,78.81134757938852
2024-12-31,PER,78.32217239816184,77.93954665859832,77.87770922569463,79.14113593458075
2025-12-31,PER,78.53588283889756,78.19561924863122,78.13378181572754,79.47627781026374
2000-01-01,KNA,69.80650549194102,69.80650549194102,69.80650549194102,69.80650549194102
2001-01-01,KNA,70.21836186911236,70.21836186911236,70.21836186911236,70.21836186911236
2002-01-01,KNA,70.41709482547996,70.41709482547996,70.41709482547996,70.41709482547996
2003-01-01,KNA,70.7652632939921,70.7652632939921,70.7652632939921,70.7652632939921
2004-01-01,KNA,71.33823670488817,71.33823670488817,71.33823670488817,71.33823670488817
2005-01-01,KNA,71.27439988611751,71.27439988611751,71.27439988611751,71.27439988611751
2006-01-01,KNA,71.2911216925422,71.2911216925422,71.2911216925422,71.2911216925422
2007-01-01,KNA,71.43321415838999,71.43321415838999,71.43321415838999,71.43321415838999
2008-01-01,KNA,71.39223082234741,71.39223082234741,71.39223082234741,71.39223082234741
2009-01-01,KNA,71.1773660620393,71.1773660620393,71.1773660620393,71.1773660620393
2010-01-01,KNA,71.48955318519909,71.48955318519909,71.48955318519909,71.48955318519909
2011-01-01,KNA,71.63004912518493,71.63004912518493,71.63004912518493,71.63004912518493
2012-01-01,KNA,71.52447797652508,71.52447797652508,71.52447797652508,71.52447797652508
2013-01-01,KNA,71.30448603275387,71.30448603275387,71.30448603275387,71.30448603275387
2014-01-01,KNA,71.17315701230692,71.17315701230692,71.17315701230692,71.17315701230692
2015-01-01,KNA,71.02462035330777,71.02462035330777,71.02462035330777,71.02462035330777
2016-01-01,KNA,71.3360998961538,71.3360998961538,71.3360998961538,71.3360998961538
2017-01-01,KNA,71.74508118942117,71.74508118942117,71.74508118942117,71.74508118942117
2018-01-01,KNA,71.62331631684408,71.62331631684408,71.62331631684408,71.62331631684408
2019-01-01,KNA,71.60399103772005,71.60399103772005,71.60399103772005,71.60399103772005
2019-12-31,KNA,72.4063492403134,73.21570286930874,73.33709150919763,6549.2015599734395
2020-12-31,KNA,72.45687232049549,73.22426832327291,73.3456569631618,6549.2521986325955
2021-12-31,KNA,72.5357989879939,73.25898761477407,73.38037625466296,6549.330295489527
2022-12-31,KNA,72.64643425447262,73.29912171090103,73.42051035078993,6549.44000346015
2023-12-31,KNA,72.78979052697164,73.39178460453492,73.51317324442381,6549.583169706087
2024-12-31,KNA,72.99522826333097,73.51055366697103,73.63194230685993,6549.787974799086
2025-12-31,KNA,73.16993681377443,73.6028453169008,73.72423395678969,6549.964458069382
2000-01-01,LCA,70.7678,70.7678,70.7678,70.7678
2001-01-01,LCA,71.1345,71.1345,71.1345,71.1345
2002-01-01,LCA,71.472,71.472,71.472,71.472
2003-01-01,LCA,71.7707,71.7707,71.7707,71.7707
2004-01-01,LCA,72.0276,72.0276,72.0276,72.0276
2005-01-01,LCA,72.24449999999999,72.24449999999999,72.24449999999999,72.24449999999999
2006-01-01,LCA,72.4654,72.4654,72.4654,72.4654
2007-01-01,LCA,72.59849999999999,72.59849999999999,72.59849999999999,72.59849999999999
2008-01-01,LCA,72.69769999999998,72.69769999999998,72.69769999999998,72.69769999999998
2009-01-01,LCA,72.7222,72.7222,72.7222,72.7222
2010-01-01,LCA,72.71959999999999,72.71959999999999,72.71959999999999,72.71959999999999
2011-01-01,LCA,72.94400000000003,72.94400000000003,72.94400000000003,72.94400000000003
2012-01-01,LCA,72.88210000000001,72.88210000000001,72.88210000000001,72.88210000000001
2013-01-01,LCA,72.73530000000001,72.73530000000001,72.73530000000001,72.73530000000001
2014-01-01,LCA,72.86380000000001,72.86380000000001,72.86380000000001,72.86380000000001
2015-01-01,LCA,73.1381,73.1381,73.1381,73.1381
2016-01-01,LCA,73.1116,73.1116,73.1116,73.1116
2017-01-01,LCA,73.12750000000001,73.12750000000001,73.12750000000001,73.12750000000001
2018-01-01,LCA,73.35690000000001,73.35690000000001,73.35690000000001,73.35690000000001
2019-01-01,LCA,73.44490000000002,73.44490000000002,73.44490000000002,73.44490000000002
2019-12-31,LCA,73.86862621725376,73.40298590741443,73.35093414673165,-4257.7323754771005
2020-12-31,LCA,74.07625026425241,73.64310564524271,73.59105388455993,-4257.516576684874
2021-12-31,LCA,74.26159016437443,73.86308256143732,73.81103080075454,-4257.312265550598
2022-12-31,LCA,74.42671594095705,74.07065407019579,74.018602309513,-4257.132674385748
2023-12-31,LCA,74.602901634856,74.26775570753566,74.21570394685287,-4256.948380050192
2024-12-31,LCA,74.72541620390616,74.43256970115382,74.38051794047104,-4256.812986105627
2025-12-31,LCA,74.87245895570727,74.58501248386743,74.53296072318464,-4256.659233650676
2000-01-01,VCT,71.28431128797294,71.28431128797294,71.28431128797294,71.28431128797294
2001-01-01,VCT,71.94401277673576,71.94401277673576,71.94401277673576,71.94401277673576
2002-01-01,VCT,72.25913502446393,72.25913502446393,72.25913502446393,72.25913502446393
2003-01-01,VCT,72.4602078065463,72.4602078065463,72.4602078065463,72.4602078065463
2004-01-01,VCT,72.9251092109006,72.9251092109006,72.9251092109006,72.9251092109006
2005-01-01,VCT,73.61290794847073,73.61290794847073,73.61290794847073,73.61290794847073
2006-01-01,VCT,74.06028977194538,74.06028977194538,74.06028977194538,74.06028977194538
2007-01-01,VCT,74.56024844577782,74.56024844577782,74.56024844577782,74.56024844577782
2008-01-01,VCT,75.052584517058,75.052584517058,75.052584517058,75.052584517058
2009-01-01,VCT,75.00608880711869,75.00608880711869,75.00608880711869,75.00608880711869
2010-01-01,VCT,74.72483387305655,74.72483387305655,74.72483387305655,74.72483387305655
2011-01-01,VCT,74.44829760621327,74.44829760621327,74.44829760621327,74.44829760621327
2012-01-01,VCT,74.36624615027486,74.36624615027486,74.36624615027486,74.36624615027486
2013-01-01,VCT,74.04858367817191,74.04858367817191,74.04858367817191,74.04858367817191
2014-01-01,VCT,74.32668512945729,74.32668512945729,74.32668512945729,74.32668512945729
2015-01-01,VCT,74.49140893549118,74.49140893549118,74.49140893549118,74.49140893549118
2016-01-01,VCT,74.32382327232631,74.32382327232631,74.32382327232631,74.32382327232631
2017-01-01,VCT,73.93188824770664,73.93188824770664,73.93188824770664,73.93188824770664
2018-01-01,VCT,73.79472660267464,73.79472660267464,73.79472660267464,73.79472660267464
2019-01-01,VCT,73.30569184817774,73.30569184817774,73.30569184817774,73.30569184817774
2019-12-31,VCT,74.0731246139742,74.38922287930333,74.45569723113529,-25166.421041933623
2020-12-31,VCT,73.75102833753624,74.04767883529566,74.1141531871276,-25166.70115805768
2021-12-31,VCT,73.41834125596192,73.6995510622709,73.76602541410286,-25167.00166395491
2022-12-31,VCT,73.13711606298214,73.3951079143818,73.46158226621374,-25167.2499063811
2023-12-31,VCT,72.87192110441171,73.1148709920697,73.18134534390165,-25167.50928114623
2024-12-31,VCT,72.66269395031695,72.87740791515695,72.94388226698891,-25167.691808873613
2025-12-31,VCT,72.42281762648275,72.59621229373155,72.66268664556351,-25167.911774286513
2000-01-01,SUR,65.5077,65.5077,65.5077,65.5077
2001-01-01,SUR,65.48210000000002,65.48210000000002,65.48210000000002,65.48210000000002
2002-01-01,SUR,65.5313,65.5313,65.5313,65.5313
2003-01-01,SUR,65.59629999999999,65.59629999999999,65.59629999999999,65.59629999999999
2004-01-01,SUR,66.4163,66.4163,66.4163,66.4163
2005-01-01,SUR,67.0025,67.0025,67.0025,67.0025
2006-01-01,SUR,67.57129999999998,67.57129999999998,67.57129999999998,67.57129999999998
2007-01-01,SUR,68.204,68.204,68.204,68.204
2008-01-01,SUR,68.81620000000001,68.81620000000001,68.81620000000001,68.81620000000001
2009-01-01,SUR,69.50480000000003,69.50480000000003,69.50480000000003,69.50480000000003
2010-01-01,SUR,69.8945,69.8945,69.8945,69.8945
2011-01-01,SUR,69.9141,69.9141,69.9141,69.9141
2012-01-01,SUR,69.76439999999998,69.76439999999998,69.76439999999998,69.76439999999998
2013-01-01,SUR,69.68159999999999,69.68159999999999,69.68159999999999,69.68159999999999
2014-01-01,SUR,69.78239999999998,69.78239999999998,69.78239999999998,69.78239999999998
2015-01-01,SUR,70.8003,70.8003,70.8003,70.8003
2016-01-01,SUR,71.59239999999998,71.59239999999998,71.59239999999998,71.59239999999998
2017-01-01,SUR,72.41699999999997,72.41699999999997,72.41699999999997,72.41699999999997
2018-01-01,SUR,72.55319999999999,72.55319999999999,72.55319999999999,72.55319999999999
2019-01-01,SUR,72.24229999999997,72.24229999999997,72.24229999999997,72.24229999999997
2019-12-31,SUR,70.17108959664418,71.04106705541979,71.15934176750403,47.267946595098834
2020-12-31,SUR,70.24377701367054,71.09090846917991,71.20918318126415,47.38207459171173
2021-12-31,SUR,70.28842323788967,71.13670541327768,71.25498012536193,47.467135424943045
2022-12-31,SUR,70.32227788602412,71.17934188838666,71.2976166004709,47.53427950900861
2023-12-31,SUR,70.5029785059915,71.34638303535891,71.46465774744316,47.720145611379564
2024-12-31,SUR,70.68141756605003,71.548133332887,71.66640804497125,47.920040427625395
2025-12-31,SUR,70.78322371292211,71.58857053808224,71.70684525016648,48.033158063012905
2000-01-01,BHS,72.10338903014218,72.10338903014218,72.10338903014218,72.10338903014218
2001-01-01,BHS,72.25405736146452,72.25405736146452,72.25405736146452,72.25405736146452
2002-01-01,BHS,72.16116441031214,72.16116441031214,72.16116441031214,72.16116441031214
2003-01-01,BHS,72.41739905491795,72.41739905491795,72.41739905491795,72.41739905491795
2004-01-01,BHS,72.59795368404951,72.59795368404951,72.59795368404951,72.59795368404951
2005-01-01,BHS,72.59655280651062,72.59655280651062,72.59655280651062,72.59655280651062
2006-01-01,BHS,72.73423876217271,72.73423876217271,72.73423876217271,72.73423876217271
2007-01-01,BHS,72.71643421960276,72.71643421960276,72.71643421960276,72.71643421960276
2008-01-01,BHS,72.59535428103422,72.59535428103422,72.59535428103422,72.59535428103422
2009-01-01,BHS,72.33251253182435,72.33251253182435,72.33251253182435,72.33251253182435
2010-01-01,BHS,72.9839824131981,72.9839824131981,72.9839824131981,72.9839824131981
2011-01-01,BHS,72.71999749641905,72.71999749641905,72.71999749641905,72.71999749641905
2012-01-01,BHS,72.73620438253307,72.73620438253307,72.73620438253307,72.73620438253307
2013-01-01,BHS,72.94416286345356,72.94416286345356,72.94416286345356,72.94416286345356
2014-01-01,BHS,73.54027884149225,73.54027884149225,73.54027884149225,73.54027884149225
2015-01-01,BHS,73.3452058872981,73.3452058872981,73.3452058872981,73.3452058872981
2016-01-01,BHS,73.38890383899519,73.38890383899519,73.38890383899519,73.38890383899519
2017-01-01,BHS,73.0570028429347,73.0570028429347,73.0570028429347,73.0570028429347
2018-01-01,BHS,72.74842379032789,72.74842379032789,72.74842379032789,72.74842379032789
2019-01-01,BHS,72.55648069506715,72.55648069506715,72.55648069506715,72.55648069506715
2019-12-31,BHS,71.94276801077837,71.97178390111048,71.99618766898129,10632.699257623193
2020-12-31,BHS,71.86959276067549,71.89610037176104,71.92050413963183,10632.490370976806
2021-12-31,BHS,71.80518328247659,71.82970587066185,71.85410963853266,10632.290138984254
2022-12-31,BHS,71.72087795223092,71.74210983858471,71.76651360645552,10632.058381497081
2023-12-31,BHS,71.5270248809732,71.5465241724729,71.57092794034371,10631.80532773658
2024-12-31,BHS,71.33846042315923,71.35422366069152,71.37862742856233,10631.517224759844
2025-12-31,BHS,71.08163856002317,71.0917561652648,71.1161599331356,10631.22328085614
2000-01-01,TTO,69.24076028388747,69.24076028388747,69.24076028388747,69.24076028388747
2001-01-01,TTO,69.44608563959872,69.44608563959872,69.44608563959872,69.44608563959872
2002-01-01,TTO,70.1034682880839,70.1034682880839,70.1034682880839,70.1034682880839
2003-01-01,TTO,70.48451939946605,70.48451939946605,70.48451939946605,70.48451939946605
2004-01-01,TTO,70.76521793815375,70.76521793815375,70.76521793815375,70.76521793815375
2005-01-01,TTO,71.1165758654009,71.1165758654009,71.1165758654009,71.1165758654009
2006-01-01,TTO,71.36461152429386,71.36461152429386,71.36461152429386,71.36461152429386
2007-01-01,TTO,71.64729844519933,71.64729844519933,71.64729844519933,71.64729844519933
2008-01-01,TTO,71.96945349815017,71.96945349815017,71.96945349815017,71.96945349815017
2009-01-01,TTO,72.70818954416546,72.70818954416546,72.70818954416546,72.70818954416546
2010-01-01,TTO,72.8910872363462,72.8910872363462,72.8910872363462,72.8910872363462
2011-01-01,TTO,73.31132750675509,73.31132750675509,73.31132750675509,73.31132750675509
2012-01-01,TTO,73.59866142077385,73.59866142077385,73.59866142077385,73.59866142077385
2013-01-01,TTO,73.86214268713798,73.86214268713798,73.86214268713798,73.86214268713798
2014-01-01,TTO,74.26194237770716,74.26194237770716,74.26194237770716,74.26194237770716
2015-01-01,TTO,74.15545035898536,74.15545035898536,74.15545035898536,74.15545035898536
2016-01-01,TTO,74.3884352833805,74.3884352833805,74.3884352833805,74.3884352833805
2017-01-01,TTO,74.40262867978029,74.40262867978029,74.40262867978029,74.40262867978029
2018-01-01,TTO,74.00903186406214,74.00903186406214,74.00903186406214,74.00903186406214
2019-01-01,TTO,74.06405781763308,74.06405781763308,74.06405781763308,74.06405781763308
2019-12-31,TTO,75.81009992573192,76.07347698054852,76.23245248711606,542.6000051394741
2020-12-31,TTO,75.94642739467344,76.18774941626809,76.34672492283563,542.7169835874963
2021-12-31,TTO,76.08386187449655,76.30966209458148,76.46863760114903,542.8443893979976
2022-12-31,TTO,76.22827019806763,76.44941619509444,76.60839170166197,542.9804511027983
2023-12-31,TTO,76.3338273486666,76.55679598838805,76.71577149495559,543.0980637926817
2024-12-31,TTO,76.49876579559866,76.71161272226139,76.87058822882892,543.217126470445
2025-12-31,TTO,76.59320416635983,76.80019216143326,76.95916766800079,543.2952512793504
2000-01-01,USA,76.81139999999999,76.81139999999999,76.81139999999999,76.81139999999999
2001-01-01,USA,76.9285,76.9285,76.9285,76.9285
2002-01-01,USA,77.0005,77.0005,77.0005,77.0005
2003-01-01,USA,77.15360000000001,77.15360000000001,77.15360000000001,77.15360000000001
2004-01-01,USA,77.5581,77.5581,77.5581,77.5581
2005-01-01,USA,77.5573,77.5573,77.5573,77.5573
2006-01-01,USA,77.8386,77.8386,77.8386,77.8386
2007-01-01,USA,78.1004,78.1004,78.1004,78.1004
2008-01-01,USA,78.1958,78.1958,78.1958,78.1958
2009-01-01,USA,78.564,78.564,78.564,78.564
2010-01-01,USA,78.7724,78.7724,78.7724,78.7724
2011-01-01,USA,78.82000000000001,78.82000000000001,78.82000000000001,78.82000000000001
2012-01-01,USA,78.9441,78.9441,78.9441,78.9441
2013-01-01,USA,78.9507,78.9507,78.9507,78.9507
2014-01-01,USA,79.01750000000001,79.01750000000001,79.01750000000001,79.01750000000001
2015-01-01,USA,78.8694,78.8694,78.8694,78.8694
2016-01-01,USA,78.8482,78.8482,78.8482,78.8482
2017-01-01,USA,78.8213,78.8213,78.8213,78.8213
2018-01-01,USA,78.98959999999998,78.98959999999998,78.98959999999998,78.98959999999998
2019-01-01,USA,79.13800000000002,79.13800000000002,79.13800000000002,79.13800000000002
2019-12-31,USA,79.42214707911272,79.56636828121293,79.97828477227348,79.35647600337917
2020-12-31,USA,79.48442939769258,79.62767684249377,80.03959333355431,79.41648664643083
2021-12-31,USA,79.52247705454211,79.66537567854692,80.07729216960747,79.45226394699374
2022-12-31,USA,79.5508670142345,79.69748859111135,80.1094050821719,79.47856589063228
2023-12-31,USA,79.61568860725018,79.7540633301026,80.16597982116313,79.54171895115918
2024-12-31,USA,79.68062500317227,79.81616765786033,80.22808414892087,79.60429933153496
2025-12-31,USA,79.76298432408929,79.8994294276581,80.31134591871864,79.6873178783119
2000-01-01,URY,75.0247,75.0247,75.0247,75.0247
2001-01-01,URY,75.2851,75.2851,75.2851,75.2851
2002-01-01,URY,75.5399,75.5399,75.5399,75.5399
2003-01-01,URY,75.78509999999999,75.78509999999999,75.78509999999999,75.78509999999999
2004-01-01,URY,76.0069,76.0069,76.0069,76.0069
2005-01-01,URY,76.19349999999999,76.19349999999999,76.19349999999999,76.19349999999999
2006-01-01,URY,76.36150000000002,76.36150000000002,76.36150000000002,76.36150000000002
2007-01-01,URY,76.4981,76.4981,76.4981,76.4981
2008-01-01,URY,76.623,76.623,76.623,76.623
2009-01-01,URY,76.7384,76.7384,76.7384,76.7384
2010-01-01,URY,76.85799999999999,76.85799999999999,76.85799999999999,76.85799999999999
2011-01-01,URY,76.9833,76.9833,76.9833,76.9833
2012-01-01,URY,77.111,77.111,77.111,77.111
2013-01-01,URY,77.24,77.24,77.24,77.24
2014-01-01,URY,77.36629999999998,77.36629999999998,77.36629999999998,77.36629999999998
2015-01-01,URY,77.4827,77.4827,77.4827,77.4827
2016-01-01,URY,77.5707,77.5707,77.5707,77.5707
2017-01-01,URY,77.6247,77.6247,77.6247,77.6247
2018-01-01,URY,77.611,77.611,77.611,77.611
2019-01-01,URY,77.50849999999998,77.50849999999998,77.50849999999998,77.50849999999998
2019-12-31,URY,77.88988071736182,78.05713152588751,78.12107808562175,75.97707615744369
2020-12-31,URY,77.90040816071401,78.05129466522519,78.11524122495942,75.99674055103756
2021-12-31,URY,77.91046363363974,78.05301669434041,78.11696325407465,76.01091553158997
2022-12-31,URY,77.94844462780908,78.08328921353612,78.14723577327035,76.05579480699402
2023-12-31,URY,78.00040506836837,78.12679869091984,78.19074525065407,76.1092277337889
2024-12-31,URY,78.05124358065032,78.1605115159251,78.22445807565933,76.16107239766372
2025-12-31,URY,78.08536230911169,78.18006024632022,78.24400680605446,76.1969190792097
2000-01-01,VEN,72.22990179598136,72.22990179598136,72.22990179598136,72.22990179598136
2001-01-01,VEN,71.78661341467233,71.78661341467233,71.78661341467233,71.78661341467233
2002-01-01,VEN,72.17090626099692,72.17090626099692,72.17090626099692,72.17090626099692
2003-01-01,VEN,72.12225663491638,72.12225663491638,72.12225663491638,72.12225663491638
2004-01-01,VEN,72.54809060462662,72.54809060462662,72.54809060462662,72.54809060462662
2005-01-01,VEN,72.84122488962198,72.84122488962198,72.84122488962198,72.84122488962198
2006-01-01,VEN,72.7139335492553,72.7139335492553,72.7139335492553,72.7139335492553
2007-01-01,VEN,72.79852543681909,72.79852543681909,72.79852543681909,72.79852543681909
2008-01-01,VEN,72.61010864390475,72.61010864390475,72.61010864390475,72.61010864390475
2009-01-01,VEN,72.62632475692659,72.62632475692659,72.62632475692659,72.62632475692659
2010-01-01,VEN,72.89273421878566,72.89273421878566,72.89273421878566,72.89273421878566
2011-01-01,VEN,72.98278410257375,72.98278410257375,72.98278410257375,72.98278410257375
2012-01-01,VEN,72.82571728684223,72.82571728684223,72.82571728684223,72.82571728684223
2013-01-01,VEN,73.24507623406322,73.24507623406322,73.24507623406322,73.24507623406322
2014-01-01,VEN,72.92129140219284,72.92129140219284,72.92129140219284,72.92129140219284
2015-01-01,VEN,72.7520049949136,72.7520049949136,72.7520049949136,72.7520049949136
2016-01-01,VEN,72.25728510525042,72.25728510525042,72.25728510525042,72.25728510525042
2017-01-01,VEN,71.93760030938294,71.93760030938294,71.93760030938294,71.93760030938294
2018-01-01,VEN,72.02812493416928,72.02812493416928,72.02812493416928,72.02812493416928
2019-01-01,VEN,72.13831367498719,72.13831367498719,72.13831367498719,72.13831367498719
2019-12-31,VEN,70.00847714242322,69.77711019359081,69.69540411320078,69.84686428285205
2020-12-31,VEN,69.41540838555521,69.19001651393728,69.10831043354723,69.25804840516525
2021-12-31,VEN,68.88267869918168,68.65453748239662,68.57283140200659,68.73275403282865
2022-12-31,VEN,68.34134715705252,68.1220792885139,68.04037320812387,68.19376137844428
2023-12-31,VEN,67.8494193965089,67.62657633692544,67.5448702565354,67.69395059036397
2024-12-31,VEN,67.40330408342807,67.18320752690074,67.10150144651071,67.23446958288321
2025-12-31,VEN,67.03575471366042,66.83373565798665,66.7520295775966,66.84899217696213
