PAIS,NOMBRE PAIS,ANIO,ALFABETIZACION,ANIOS ESCOLARIDAD,ED.INDEX,ESPERANZA
MEX,Mexico,2018,95.3799133300781,8.6,8.202672546386715,74.0146
MEX,Mexico,2019,95.31388092041016,8.6,8.196993759155273,74.2021
MEX,Mexico,2020,95.2478485107422,8.8,8.381810668945315,70.1328
NIC,Nicaragua,2000,76.677131652832,5.0,3.8338565826416,67.2335
NIC,Nicaragua,2001,76.677131652832,5.1,3.9105337142944316,67.2145
NIC,Nicaragua,2002,77.00859451293942,5.2,4.00444691467285,67.1799
NIC,Nicaragua,2003,77.34005737304685,5.2,4.021682983398436,67.2174
NIC,Nicaragua,2004,77.67152023315428,5.3,4.116590572357176,67.4233
NIC,Nicaragua,2005,78.0029830932617,5.4,4.212161087036132,67.9359
NIC,Nicaragua,2006,78.46413955688476,5.5,4.315527675628662,68.7246
NIC,Nicaragua,2007,78.9252960205078,5.6,4.419816577148437,69.5595
NIC,Nicaragua,2008,79.38645248413086,5.7,4.525027791595459,70.5863
NIC,Nicaragua,2009,79.8476089477539,5.8,4.631161318969726,71.4328
NIC,Nicaragua,2010,80.30876541137695,5.9,4.73821715927124,72.009
NIC,Nicaragua,2011,80.76992187500001,6.0,4.846195312500001,72.4162
NIC,Nicaragua,2012,81.23107833862305,6.1,4.955095778656006,72.6148
NIC,Nicaragua,2013,81.6922348022461,6.3,5.146610792541504,72.7044
NIC,Nicaragua,2014,82.15339126586915,6.4,5.257817041015626,72.8121
NIC,Nicaragua,2015,82.6145477294922,6.5,5.369945602416993,72.983
NIC,Nicaragua,2016,82.6145477294922,6.5,5.369945602416993,73.2562
NIC,Nicaragua,2017,82.6145477294922,6.7,5.535174697875978,73.5536
NIC,Nicaragua,2018,82.6145477294922,6.8,5.617789245605469,73.8497
NIC,Nicaragua,2019,82.6145477294922,6.8,5.617789245605469,74.0543
NIC,Nicaragua,2020,82.6145477294922,6.9,5.700403793334963,71.7954
PAN,Panama,2000,91.8996200561523,8.4,7.719568084716793,74.0015
PAN,Panama,2001,92.11906967163083,8.5,7.8301209220886205,74.4144
PAN,Panama,2002,92.33851928710934,8.6,7.941112658691402,74.8238
PAN,Panama,2003,92.55796890258786,8.7,8.052543294525144,75.2175
PAN,Panama,2004,92.77741851806638,8.8,8.164412829589843,75.5444
PAN,Panama,2005,92.9968681335449,8.9,8.276721263885497,75.8285
PAN,Panama,2006,93.21631774902342,9.0,8.389468597412108,76.0123
PAN,Panama,2007,93.43576736450194,9.1,8.502654830169677,76.154
PAN,Panama,2008,93.65521697998047,9.2,8.616279962158202,76.2247
PAN,Panama,2009,93.87466659545898,9.2,8.636469326782226,76.3429
PAN,Panama,2010,94.0941162109375,9.3,8.750752807617188,76.4479
PAN,Panama,2011,94.25882816314697,9.3,8.766071019172669,76.6269
PAN,Panama,2012,94.42354011535645,9.3,8.78138923072815,76.8185
PAN,Panama,2013,94.58825206756592,9.5,8.985883946418761,77.0378
PAN,Panama,2014,94.75296401977539,9.7,9.191037509918212,77.2478
PAN,Panama,2015,94.91767597198488,9.9,9.396849921226504,77.4684
PAN,Panama,2016,95.08238792419435,9.9,9.41315640449524,77.6529
PAN,Panama,2017,95.24709987640382,10.0,9.524709987640382,77.7954
PAN,Panama,2018,95.4118118286133,10.2,9.732004806518555,77.8629
PAN,Panama,2019,95.7360763549805,10.2,9.76507978820801,77.8103
PAN,Panama,2020,95.7360763549805,10.2,9.76507978820801,76.657
PER,Peru,2000,87.6698532104492,7.8,6.838248550415037,70.424
PER,Peru,2001,87.6698532104492,8.0,7.013588256835936,71.0409
PER,Peru,2002,87.6698532104492,8.1,7.101258110046385,71.6608
PER,Peru,2003,87.6698532104492,8.3,7.276597816467285,72.2166
PER,Peru,2004,87.6698532104492,8.4,7.364267669677733,72.668
PER,Peru,2005,87.9086685180664,8.6,7.56014549255371,72.9858
PER,Peru,2006,88.6993408203125,8.7,7.716842651367187,73.1721
PER,Peru,2007,89.5908126831055,8.1,7.256855827331544,73.2227
PER,Peru,2008,90.44099578857424,8.1,7.325720658874514,73.3772
PER,Peru,2009,91.29117889404299,8.4,7.668459027099612,73.4661
PER,Peru,2010,92.14136199951172,8.4,7.739874407958984,73.7106
PER,Peru,2011,92.99154510498046,8.4,7.811289788818359,74.1327
PER,Peru,2012,93.8417282104492,9.1,8.539597267150878,74.544
PER,Peru,2013,93.77483749389651,8.6,8.0646360244751,74.9668
PER,Peru,2014,93.7079467773438,8.8,8.246299316406256,75.3334
PER,Peru,2015,94.1623382568359,9.4,8.851259796142575,75.6206
PER,Peru,2016,94.1736679077148,9.1,8.569803779602045,75.789
PER,Peru,2017,94.1496124267578,9.4,8.850063568115234,75.879
PER,Peru,2018,94.4082717895508,9.5,8.968785820007325,76.0089
PER,Peru,2019,94.4531021118164,9.7,9.161950904846192,76.1559
PER,Peru,2020,94.497932434082,9.7,9.166299446105953,73.6655
PRY,Paraguay,2000,94.558219909668,5.9,5.578934974670412,69.7502
PRY,Paraguay,2001,94.558219909668,5.9,5.578934974670412,69.8997
PRY,Paraguay,2002,94.558219909668,6.2,5.862609634399416,70.025
PRY,Paraguay,2003,94.558219909668,6.5,6.14628429412842,70.297
PRY,Paraguay,2004,94.558219909668,7.0,6.619075393676759,70.4809
PRY,Paraguay,2005,94.558219909668,7.1,6.713633613586428,70.5269
PRY,Paraguay,2006,94.558219909668,7.3,6.9027500534057635,70.7809
PRY,Paraguay,2007,94.558219909668,7.1,6.713633613586428,71.1061
PRY,Paraguay,2008,93.2920837402344,7.1,6.623737945556642,71.3838
PRY,Paraguay,2009,93.7542419433594,7.4,6.937813903808596,71.6345
PRY,Paraguay,2010,93.8709182739258,7.0,6.570964279174806,71.8872
PRY,Paraguay,2011,94.03419494628905,7.7,7.240633010864257,72.1314
PRY,Paraguay,2012,94.1974716186523,7.8,7.34740278625488,72.4536
PRY,Paraguay,2013,95.0590362548828,7.8,7.414604827880858,72.7568
PRY,Paraguay,2014,95.0348129272461,8.3,7.887889472961426,72.8777
PRY,Paraguay,2015,95.5548400878906,8.2,7.835496887207028,73.1905
PRY,Paraguay,2016,94.6502380371094,8.5,8.0452702331543,73.5336
PRY,Paraguay,2017,94.33551788330081,8.4,7.924183502197269,73.6436
PRY,Paraguay,2018,94.0207977294922,8.4,7.897747009277345,73.5676
PRY,Paraguay,2019,93.2135314941406,8.4,7.829936645507811,73.6207
PRY,Paraguay,2020,94.544548034668,8.5,8.03628658294678,73.1816
SLV,El Salvador,2000,83.5594635009766,5.0,4.17797317504883,69.8647
SLV,El Salvador,2001,83.5594635009766,5.2,4.345092102050784,69.5982
SLV,El Salvador,2002,83.5594635009766,5.3,4.4286515655517595,70.2324
SLV,El Salvador,2003,83.5594635009766,5.5,4.595770492553713,70.1401
SLV,El Salvador,2004,83.5594635009766,5.7,4.762889419555667,70.3402
SLV,El Salvador,2005,83.5594635009766,5.8,4.846448883056643,70.4403
SLV,El Salvador,2006,83.5594635009766,6.0,5.013567810058596,70.7732
SLV,El Salvador,2007,82.0286331176758,6.4,5.249832519531251,71.1081
SLV,El Salvador,2008,83.951301574707,5.8,4.8691754913330065,71.4236
SLV,El Salvador,2009,84.1028900146484,6.4,5.382584960937497,71.5756
SLV,El Salvador,2010,84.4927215576172,6.5,5.492026901245118,71.8478
SLV,El Salvador,2011,85.4939880371094,7.1,6.070073150634768,71.8589
SLV,El Salvador,2012,86.1307830810547,6.5,5.598500900268556,71.8313
SLV,El Salvador,2013,86.767578125,6.7,5.813427734375,71.7711
SLV,El Salvador,2014,87.36871337890625,6.6,5.766335083007812,71.7464
SLV,El Salvador,2015,87.9698486328125,6.5,5.718040161132812,71.8143
SLV,El Salvador,2016,88.1417694091797,6.6,5.81735678100586,72.0248
SLV,El Salvador,2017,88.4827117919922,6.8,6.0168244018554695,72.3108
SLV,El Salvador,2018,89.0085983276367,6.9,6.141593284606933,72.5546
SLV,El Salvador,2019,89.1379165649414,6.9,6.150516242980958,72.5586
SLV,El Salvador,2020,89.9845275878906,6.9,6.208932403564451,71.0609
SUR,Suriname,2000,89.5980606079102,7.5,6.7198545455932654,65.5077
SUR,Suriname,2001,89.5980606079102,7.5,6.7198545455932654,65.4821
SUR,Suriname,2002,89.5980606079102,7.6,6.809452606201175,65.5313
SUR,Suriname,2003,89.5980606079102,7.6,6.809452606201175,65.5963
SUR,Suriname,2004,89.5980606079102,7.7,6.899050666809086,66.4163
SUR,Suriname,2005,90.85378074646,7.7,6.9957411174774204,67.0025
SUR,Suriname,2006,92.1095008850098,7.7,7.092431568145755,67.5713
SUR,Suriname,2007,93.3652210235596,7.7,7.189122018814089,68.204
SUR,Suriname,2008,94.6209411621094,7.7,7.2858124694824244,68.8162
SUR,Suriname,2009,94.64834594726565,7.7,7.287922637939456,69.5048
SUR,Suriname,2010,94.6757507324219,7.7,7.2900328063964865,69.8945
SUR,Suriname,2011,93.7722053527832,7.7,7.220459812164306,69.9141
SUR,Suriname,2012,92.8686599731445,8.3,7.708098777770995,69.7644
SUR,Suriname,2013,93.12109502156574,8.8,8.194656361897785,69.6816
SUR,Suriname,2014,93.37353006998697,8.9,8.31024417622884,69.7824
SUR,Suriname,2015,93.6259651184082,9.0,8.426336860656738,70.8003
SUR,Suriname,2016,93.87840016682944,9.0,8.44905601501465,71.5924
SUR,Suriname,2017,94.13083521525067,9.1,8.565906004587811,72.417
SUR,Suriname,2018,94.3832702636719,9.1,8.588877593994143,72.5532
SUR,Suriname,2019,94.3832702636719,9.1,8.588877593994143,72.2423
SUR,Suriname,2020,94.3832702636719,9.3,8.777644134521488,72.5615
TTO,Trinidad and Tobago,2000,97.9000015258789,9.0,8.811000137329103,69.1022
TTO,Trinidad and Tobago,2001,97.98000106811523,9.2,9.0141600982666,69.6462
TTO,Trinidad and Tobago,2002,98.06000061035157,9.3,9.119580056762695,70.4878
TTO,Trinidad and Tobago,2003,98.1400001525879,9.4,9.225160014343263,69.729
TTO,Trinidad and Tobago,2004,98.21999969482422,9.5,9.330899971008302,71.0756
TTO,Trinidad and Tobago,2005,98.29999923706055,9.8,9.633399925231934,71.3077
TTO,Trinidad and Tobago,2006,98.37999877929688,10.0,9.837999877929688,71.256
TTO,Trinidad and Tobago,2007,98.45999832153322,9.9,9.74753983383179,71.6523
TTO,Trinidad and Tobago,2008,98.53999786376954,10.5,10.346699775695802,71.4697
TTO,Trinidad and Tobago,2009,98.61999740600587,10.7,10.552339722442627,73.126
TTO,Trinidad and Tobago,2010,98.6999969482422,10.7,10.560899673461915,72.7254
TTO,Trinidad and Tobago,2011,98.6999969482422,10.8,10.659599670410158,73.2779
TTO,Trinidad and Tobago,2012,98.6999969482422,10.8,10.659599670410158,73.7159
TTO,Trinidad and Tobago,2013,98.6999969482422,10.8,10.659599670410158,73.9623
TTO,Trinidad and Tobago,2014,98.6999969482422,10.9,10.7582996673584,74.2152
TTO,Trinidad and Tobago,2015,98.6999969482422,10.9,10.7582996673584,74.5032
TTO,Trinidad and Tobago,2016,98.6999969482422,10.9,10.7582996673584,74.281
TTO,Trinidad and Tobago,2017,98.6999969482422,11.0,10.856999664306642,74.2301
TTO,Trinidad and Tobago,2018,98.6999969482422,11.0,10.856999664306642,73.8018
TTO,Trinidad and Tobago,2019,98.6999969482422,11.0,10.856999664306642,74.2279
TTO,Trinidad and Tobago,2020,98.6999969482422,11.0,10.856999664306642,74.4056
URY,Uruguay,2000,97.7896270751953,7.9,7.725380538940429,75.0247
URY,Uruguay,2001,97.7896270751953,8.0,7.823170166015624,75.2851
URY,Uruguay,2002,97.7896270751953,8.0,7.823170166015624,75.5399
URY,Uruguay,2003,97.7896270751953,8.0,7.823170166015624,75.7851
URY,Uruguay,2004,97.7896270751953,8.0,7.823170166015624,76.0069
URY,Uruguay,2005,97.7896270751953,8.0,7.823170166015624,76.1935
URY,Uruguay,2006,97.7896270751953,8.0,7.823170166015624,76.3615
URY,Uruguay,2007,97.8638916015625,8.0,7.829111328125,76.4981
URY,Uruguay,2008,98.1635589599609,8.2,8.049411834716793,76.623
URY,Uruguay,2009,98.2672271728516,8.4,8.254447082519535,76.7384
URY,Uruguay,2010,98.0727081298828,8.4,8.238107482910156,76.858
URY,Uruguay,2011,98.3358993530273,8.4,8.260215545654294,76.9833
URY,Uruguay,2012,98.3959426879883,8.4,8.265259185791017,77.111
URY,Uruguay,2013,98.3638687133789,8.5,8.360928840637207,77.24
URY,Uruguay,2014,98.4359283447266,8.5,8.367053909301761,77.3663
URY,Uruguay,2015,98.5238723754883,8.6,8.473053024291993,77.4827
URY,Uruguay,2016,98.5614700317383,8.7,8.57484789276123,77.5707
URY,Uruguay,2017,98.61572265625,8.7,8.579567871093749,77.6247
URY,Uruguay,2018,98.703857421875,8.7,8.587235595703124,77.611
URY,Uruguay,2019,98.7703475952148,8.8,8.691790588378904,77.5085
URY,Uruguay,2020,98.7703475952148,8.9,8.790560935974117,78.4298
USA,United States of America,2000,99.0,12.7,12.572999999999999,76.8114
USA,United States of America,2001,99.0,12.7,12.572999999999999,76.9285
USA,United States of America,2002,99.0,12.7,12.572999999999999,77.0005
USA,United States of America,2003,99.0,12.7,12.572999999999999,77.1536
USA,United States of America,2004,99.0,12.8,12.672,77.5581
USA,United States of America,2005,99.0,12.8,12.672,77.5573
USA,United States of America,2006,99.0,12.8,12.672,77.8386
USA,United States of America,2007,99.0,12.8,12.672,78.1004
USA,United States of America,2008,99.0,12.9,12.771,78.1958
USA,United States of America,2009,99.0,13.2,13.068,78.564
USA,United States of America,2010,99.0,13.2,13.068,78.7724
USA,United States of America,2011,99.0,13.3,13.167,78.82
USA,United States of America,2012,99.0,13.4,13.266,78.9441
USA,United States of America,2013,99.0,13.4,13.266,78.9507
USA,United States of America,2014,99.0,13.3,13.167,79.0175
USA,United States of America,2015,99.0,13.3,13.167,78.8694
USA,United States of America,2016,99.0,13.3,13.167,78.8482
USA,United States of America,2017,99.0,13.3,13.167,78.8213
USA,United States of America,2018,99.0,13.4,13.266,78.9896
USA,United States of America,2019,99.0,13.4,13.266,79.138
USA,United States of America,2020,99.0,13.4,13.266,77.4144
VCT,St. Vincent and the Grenadines,2000,93.0,7.5,6.9750000000000005,71.3772
VCT,St. Vincent and the Grenadines,2001,93.0,7.5,6.9750000000000005,71.9378
VCT,St. Vincent and the Grenadines,2002,93.0,7.6,7.068,72.1682
VCT,St. Vincent and the Grenadines,2003,93.0,7.7,7.1610000000000005,72.3523
VCT,St. Vincent and the Grenadines,2004,93.0,7.8,7.2540000000000004,73.035
VCT,St. Vincent and the Grenadines,2005,93.0,7.8,7.2540000000000004,73.5161
VCT,St. Vincent and the Grenadines,2006,93.0,7.9,7.347,74.0166
VCT,St. Vincent and the Grenadines,2007,93.0,8.0,7.44,74.7028
VCT,St. Vincent and the Grenadines,2008,93.0,8.0,7.44,75.0526
VCT,St. Vincent and the Grenadines,2009,93.0,8.1,7.533,75.0826
VCT,St. Vincent and the Grenadines,2010,93.0,8.2,7.6259999999999994,74.7184
VCT,St. Vincent and the Grenadines,2011,93.0,8.3,7.719000000000001,74.5958
VCT,St. Vincent and the Grenadines,2012,93.0,8.3,7.719000000000001,74.1463
VCT,St. Vincent and the Grenadines,2013,93.0,8.4,7.812000000000001,73.7976
VCT,St. Vincent and the Grenadines,2014,93.0,8.4,7.812000000000001,74.473
VCT,St. Vincent and the Grenadines,2015,93.0,8.5,7.905,74.4071
VCT,St. Vincent and the Grenadines,2016,93.0,8.5,7.905,74.2799
VCT,St. Vincent and the Grenadines,2017,93.0,8.6,7.998,74.3052
VCT,St. Vincent and the Grenadines,2018,93.0,8.6,7.998,74.1279
VCT,St. Vincent and the Grenadines,2019,93.0,8.7,8.091,72.8347
VCT,St. Vincent and the Grenadines,2020,93.0,8.8,8.184000000000001,72.1256
VEN,Venezuela,2000,92.9798278808594,6.2,5.764749328613283,72.4775
VEN,Venezuela,2001,92.9798278808594,6.4,5.950708984375002,71.2015
VEN,Venezuela,2002,93.34229660034183,6.4,5.973906982421877,72.6618
VEN,Venezuela,2003,93.70476531982423,6.8,6.371924041748048,71.9402
VEN,Venezuela,2004,94.06723403930665,7.0,6.584706382751466,72.514
VEN,Venezuela,2005,94.42970275878908,7.2,6.798938598632814,72.7825
VEN,Venezuela,2006,94.79217147827148,7.4,7.01462068939209,72.7418
VEN,Venezuela,2007,95.1546401977539,7.6,7.231752655029297,73.0583
VEN,Venezuela,2008,95.3333168029785,8.1,7.721998661041257,72.436
VEN,Venezuela,2009,95.5119934082031,8.2,7.831983459472654,72.5788
VEN,Venezuela,2010,95.14110565185544,8.3,7.8967117691040025,72.8901
VEN,Venezuela,2011,94.7702178955078,8.9,8.434549392700195,72.913
VEN,Venezuela,2012,95.22896766662598,9.8,9.332438831329346,73.0364
VEN,Venezuela,2013,95.68771743774414,9.7,9.28170859146118,73.1962
VEN,Venezuela,2014,96.14646720886232,9.9,9.51850025367737,72.8533
VEN,Venezuela,2015,96.6052169799805,10.0,9.66052169799805,73.0064
VEN,Venezuela,2016,97.1270904541016,10.1,9.809836135864261,72.0578
VEN,Venezuela,2017,97.1270904541016,10.3,10.004090316772466,71.943
VEN,Venezuela,2018,97.1270904541016,10.3,10.004090316772466,71.9788
VEN,Venezuela,2019,97.1270904541016,10.3,10.004090316772466,72.1614
VEN,Venezuela,2020,97.1270904541016,10.3,10.004090316772466,71.0949
